name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Penal-Debe,2023-07-02,80.1,6.2992,12.8,118.3,1012.4,42.0,6.8,245.8,21.0,20923,66664,1,33.0,25.0,28.3,39.3,25.0,31.6,24.3
Penal-Debe,2023-07-03,83.6,18.9992,15.4,113.3,1011.9,46.8,6.5,246.6,21.2,20938,66671,1,32.2,25.0,27.7,38.3,25.0,30.2,24.4
Penal-Debe,2023-07-04,90.0,16.002,19.7,124.2,1014.3,48.9,5.8,83.5,7.2,20953,66677,1,29.0,23.8,26.3,35.6,23.8,28.6,24.6
Penal-Debe,2023-07-05,75.5,0.0,15.0,107.0,1014.9,40.7,5.3,275.6,23.7,20968,66683,0,33.0,26.0,28.7,38.1,26.0,32.3,23.7
Penal-Debe,2023-07-06,82.4,0.0,16.1,104.6,1013.3,36.7,6.4,271.9,23.2,20984,66688,0,31.8,24.0,27.8,40.7,24.0,31.3,24.3
Penal-Debe,2023-07-07,85.3,4.699,12.8,126.0,1012.7,52.7,6.3,239.0,20.6,20999,66692,1,33.0,24.9,27.1,38.1,24.9,29.2,24.1
Penal-Debe,2023-07-08,85.9,0.7111999999999999,15.0,105.2,1013.8,47.4,6.4,194.8,16.9,21014,66696,1,30.8,25.0,26.8,34.9,25.0,28.2,24.1
Penal-Debe,2023-07-09,83.3,6.604,17.2,85.1,1013.7,46.3,6.3,217.1,18.6,21029,66698,1,33.0,24.0,28.2,43.8,24.0,32.0,24.8
Penal-Debe,2023-07-10,88.4,11.9888,12.8,101.9,1012.5,53.4,6.5,216.3,18.7,21044,66700,1,30.7,25.2,27.2,40.2,25.2,30.3,25.1
Penal-Debe,2023-07-11,87.0,6.985,12.8,121.2,1012.7,44.7,6.5,262.8,22.7,21059,66702,1,32.0,25.0,27.6,39.6,25.0,30.6,25.1
Penal-Debe,2023-07-12,83.7,0.2032,15.0,106.4,1012.3,52.2,7.1,248.6,21.4,21074,66702,1,32.0,25.0,27.9,39.2,25.0,31.3,24.7
Penal-Debe,2023-07-13,82.9,0.0,16.1,105.5,1011.1,45.9,6.7,241.5,20.9,21089,66702,0,32.0,25.2,28.4,39.2,25.2,32.7,25.1
Penal-Debe,2023-07-14,88.6,18.008599999999998,15.0,115.9,1011.6,46.8,6.7,186.9,16.2,21103,66701,1,32.0,25.8,27.4,40.7,25.8,30.6,25.3
Penal-Debe,2023-07-15,85.5,16.002,11.4,108.8,1012.1,47.9,7.2,183.2,15.8,21117,66699,1,32.0,24.8,27.6,40.7,24.8,31.0,24.8
Penal-Debe,2023-07-16,79.6,0.0,15.4,114.3,1012.1,35.4,7.2,259.9,22.4,21131,66697,0,32.0,25.0,28.7,39.2,25.0,32.8,24.6
Penal-Debe,2023-07-17,86.7,6.1975999999999996,13.9,109.7,1013.8,44.4,6.7,244.3,21.1,21145,66693,1,31.0,25.0,27.7,39.1,25.0,31.2,25.2
Penal-Debe,2023-07-18,85.9,5.0038,9.2,123.6,1015.2,38.6,6.9,210.3,18.2,21159,66689,1,32.0,24.9,27.3,39.2,24.9,29.7,24.6
Penal-Debe,2023-07-19,89.5,12.014199999999999,12.8,132.3,1016.8,52.5,6.7,163.5,14.3,21172,66684,1,31.8,24.8,26.7,39.1,24.8,28.7,24.8
Penal-Debe,2023-07-20,84.1,0.0,12.8,110.8,1015.7,45.8,8.3,239.2,20.7,21185,66678,0,32.0,24.0,28.0,39.3,24.0,32.1,24.9
Penal-Debe,2023-07-21,83.7,0.2032,13.9,113.8,1014.0,42.2,6.6,265.2,22.8,21198,66671,1,32.1,24.9,27.9,40.7,24.9,31.4,24.8
Penal-Debe,2023-07-22,87.2,9.9822,16.1,112.3,1014.1,47.3,6.3,262.1,22.5,21210,66664,1,30.0,25.0,27.3,37.4,25.0,30.3,24.9
Penal-Debe,2023-07-23,82.0,0.0,15.0,108.8,1015.1,38.5,6.4,259.9,22.5,21222,66656,0,32.0,24.0,27.9,39.2,24.0,31.6,24.4
Penal-Debe,2023-07-24,93.6,7.9756,10.5,59.5,1014.3,52.5,6.7,211.6,18.2,21234,66646,1,28.0,24.9,25.9,33.6,24.9,27.3,24.8
Penal-Debe,2023-07-25,89.6,17.703799999999998,16.1,103.3,1012.9,43.1,6.7,181.3,15.7,21245,66636,1,31.0,24.0,26.7,39.1,24.0,29.2,24.8
Penal-Debe,2023-07-26,91.7,57.0992,12.8,101.2,1013.0,51.0,6.8,176.0,15.1,21256,66626,1,30.0,24.0,26.7,37.4,24.0,29.4,25.2
Penal-Debe,2023-07-27,89.2,5.0038,16.1,104.4,1013.2,57.4,6.7,248.2,21.3,21267,66614,1,32.0,24.0,27.4,40.7,24.0,30.6,25.3
Penal-Debe,2023-07-28,88.5,7.518399999999999,11.4,113.8,1014.0,56.0,7.6,232.7,20.1,21277,66601,1,31.0,25.9,27.6,39.1,25.9,30.9,25.4
Penal-Debe,2023-07-29,87.6,29.006799999999995,13.9,15.7,1014.6,58.9,6.9,234.9,20.3,21287,66588,1,32.1,24.8,27.1,40.0,24.8,29.6,24.7
Penal-Debe,2023-07-30,87.2,12.2936,12.8,146.8,1013.8,48.7,7.0,245.9,21.3,21297,66574,1,31.0,24.9,27.2,39.1,24.9,30.3,24.8
Penal-Debe,2023-07-31,82.3,0.0,10.3,128.3,1014.9,43.8,7.3,266.6,23.0,21306,66559,0,33.0,24.9,28.4,42.1,24.9,32.8,25.0
Penal-Debe,2023-08-01,78.3,0.0,12.8,117.3,1015.7,29.2,7.0,266.1,22.9,21315,66543,0,33.0,24.9,28.6,39.3,24.9,32.1,24.2
Penal-Debe,2023-08-02,85.2,23.0124,8.1,64.4,1014.6,37.7,6.9,241.9,20.8,21323,66527,1,32.0,25.0,27.4,40.7,25.0,30.6,24.6
Penal-Debe,2023-08-03,79.7,0.0,13.9,110.2,1013.2,33.1,7.5,253.3,21.9,21331,66509,0,33.0,24.0,28.4,40.6,24.0,31.8,24.3
Penal-Debe,2023-08-04,84.1,0.0,11.4,102.3,1013.9,37.6,7.4,221.4,19.2,21339,66491,0,31.1,24.7,27.7,39.1,24.7,31.3,24.7
Penal-Debe,2023-08-05,81.0,0.9905999999999999,13.9,103.6,1013.8,39.5,7.2,249.4,21.5,21346,66472,1,33.0,25.9,29.1,42.1,25.9,34.0,25.3
Penal-Debe,2023-08-06,78.2,0.0,12.8,106.8,1013.7,33.2,7.4,276.5,24.0,21352,66452,0,33.1,24.9,28.9,40.6,24.9,32.9,24.4
Penal-Debe,2023-08-07,83.6,3.9878,9.2,123.1,1014.0,40.5,6.9,256.3,22.2,21359,66432,1,33.0,24.9,28.3,42.1,24.9,32.8,25.1
Penal-Debe,2023-08-08,85.1,0.0,11.4,124.6,1014.3,45.8,6.8,265.4,22.9,21364,66411,0,31.7,25.0,28.0,40.7,25.0,32.0,25.2
Penal-Debe,2023-08-09,87.1,7.112,10.4,35.0,1013.6,44.7,7.2,220.8,18.9,21370,66389,1,30.8,25.0,26.9,37.4,25.0,29.4,24.6
Penal-Debe,2023-08-10,86.2,1.9811999999999999,16.1,117.7,1013.8,49.1,6.8,224.2,19.5,21375,66366,1,32.1,25.8,27.8,40.7,25.8,31.3,25.2
Penal-Debe,2023-08-11,84.1,7.7978,12.8,106.4,1013.3,42.0,6.8,251.8,21.6,21379,66343,1,33.0,25.0,28.3,40.7,25.0,32.7,25.3
Penal-Debe,2023-08-12,81.6,0.9905999999999999,16.1,119.3,1012.5,35.0,6.6,252.2,21.9,21383,66318,1,32.0,24.9,28.4,39.2,24.9,32.5,24.8
Penal-Debe,2023-08-13,80.9,0.0,18.3,112.6,1012.5,38.9,6.7,223.0,19.2,21387,66294,0,32.0,25.2,28.6,40.7,25.2,32.9,24.8
Penal-Debe,2023-08-14,82.7,8.001,11.4,80.7,1010.9,53.7,6.6,214.0,18.4,21391,66268,1,32.0,25.0,28.6,40.7,25.0,32.8,25.2
Penal-Debe,2023-08-15,87.1,0.9905999999999999,18.3,96.3,1010.5,44.8,6.5,198.0,17.1,21393,66242,1,30.1,24.8,26.3,36.5,24.8,27.3,23.9
Penal-Debe,2023-08-16,87.6,2.0065999999999997,11.4,116.1,1011.5,41.8,6.2,151.5,13.1,21396,66215,1,30.2,24.0,26.3,36.7,24.0,27.8,24.0
Penal-Debe,2023-08-17,86.5,10.795,11.4,201.7,1010.7,48.4,7.1,243.5,21.0,21398,66188,1,32.0,24.8,27.7,40.7,24.8,31.7,25.2
Penal-Debe,2023-08-18,86.8,2.9972,6.9,127.2,1008.5,45.1,6.5,215.1,18.7,21400,66159,1,32.0,24.9,27.5,40.7,24.9,30.7,25.0
Penal-Debe,2023-08-19,93.4,17.983199999999997,15.0,353.0,1007.4,46.0,6.0,132.4,11.4,21401,66131,1,29.2,24.0,25.8,35.7,24.0,26.7,24.7
Penal-Debe,2023-08-20,87.6,0.3048,12.8,106.7,1008.2,43.0,6.8,112.3,9.6,21402,66101,1,31.0,25.0,27.6,39.2,25.0,31.6,25.3
Penal-Debe,2023-08-21,80.3,0.0,13.9,110.5,1009.0,35.6,7.0,289.5,24.9,21403,66072,0,32.1,26.8,29.0,39.2,29.9,34.2,25.1
Penal-Debe,2023-08-22,79.9,0.508,13.9,119.6,1009.0,36.8,7.2,289.4,24.9,21403,66041,1,33.0,25.0,28.8,40.7,25.0,33.3,24.9
Penal-Debe,2023-08-23,84.9,3.9878,9.2,116.7,1010.3,46.7,7.0,229.9,19.8,21403,66010,1,32.0,27.0,28.9,40.8,31.2,35.5,26.1
Penal-Debe,2023-08-24,79.2,0.0,10.4,132.2,1011.0,40.9,7.0,247.1,21.3,21402,65979,0,33.2,27.0,29.6,42.1,30.3,35.7,25.4
Penal-Debe,2023-08-25,80.8,10.998199999999999,16.1,152.7,1010.7,37.9,7.5,287.3,25.0,21402,65947,1,34.0,24.0,27.6,41.8,24.0,30.1,23.7
Penal-Debe,2023-08-26,82.1,0.0,10.3,121.7,1010.5,47.3,7.1,282.7,24.3,21401,65914,0,34.0,24.0,28.4,42.2,24.0,32.9,24.9
Penal-Debe,2023-08-27,78.0,0.0,12.8,125.1,1011.8,38.5,7.7,268.3,23.2,21399,65881,0,35.0,26.0,29.4,46.7,26.0,34.6,24.9
Penal-Debe,2023-08-28,77.8,0.0,13.9,120.0,1013.1,27.2,9.7,279.2,24.1,21398,65848,0,33.2,27.0,29.1,39.7,30.1,34.1,24.7
Penal-Debe,2023-08-29,90.6,20.0152,8.1,97.3,1013.9,43.3,6.8,143.4,12.5,21396,65814,1,28.1,24.0,25.9,32.8,24.0,26.9,24.2
Penal-Debe,2023-08-30,82.9,0.1016,11.4,129.0,1013.3,44.0,7.7,274.5,23.8,21393,65780,1,33.1,24.7,28.4,42.1,24.7,33.0,25.1
Penal-Debe,2023-08-31,82.8,2.9972,16.1,123.6,1012.9,40.6,7.0,274.5,23.7,21391,65745,1,32.2,25.0,28.2,40.7,25.0,31.8,24.8
Penal-Debe,2023-09-01,83.0,0.0,12.8,116.7,1012.9,43.2,7.1,241.4,20.9,21388,65710,0,33.0,24.9,28.3,40.7,24.9,32.4,24.9
Penal-Debe,2023-09-02,82.6,0.2032,16.1,125.4,1011.5,46.6,6.9,241.3,20.9,21385,65675,1,32.1,25.8,28.6,40.7,25.8,33.1,25.2
Penal-Debe,2023-09-03,83.3,0.0,11.4,119.2,1012.1,39.8,6.8,263.2,22.6,21382,65639,0,33.0,25.9,28.3,42.3,25.9,32.2,25.1
Penal-Debe,2023-09-04,82.5,0.9905999999999999,18.3,126.7,1013.0,39.4,6.7,270.9,23.5,21379,65603,1,32.0,25.0,28.2,40.7,25.0,32.4,24.9
Penal-Debe,2023-09-05,91.0,5.0038,12.8,98.8,1013.1,43.0,6.1,237.1,20.6,21375,65567,1,28.0,25.0,26.2,33.6,25.0,27.4,24.6
Penal-Debe,2023-09-06,86.5,0.2032,16.1,107.4,1012.5,43.3,6.8,247.1,21.3,21371,65531,1,31.0,25.0,27.6,40.7,25.0,31.3,25.1
Penal-Debe,2023-09-07,78.4,0.0,11.4,116.2,1011.1,37.7,7.2,273.5,23.8,21367,65494,0,33.0,24.9,28.2,39.2,24.9,31.1,23.8
Penal-Debe,2023-09-08,82.7,0.0,8.1,125.7,1010.9,37.3,7.0,270.9,23.4,21363,65457,0,33.0,23.8,28.1,42.1,23.8,32.2,24.6
Penal-Debe,2023-09-09,80.6,0.0,13.9,141.4,1011.7,32.3,6.9,292.1,25.3,21359,65420,0,33.0,24.7,28.7,40.6,24.7,32.9,24.8
Penal-Debe,2023-09-10,80.3,0.0,12.8,132.5,1011.8,35.0,7.0,275.7,23.7,21355,65382,0,33.0,25.0,29.0,40.7,25.0,33.8,25.1
Penal-Debe,2023-09-11,81.7,0.9905999999999999,16.1,129.9,1011.2,35.0,6.9,272.7,23.6,21350,65345,1,32.8,26.0,29.0,40.8,26.0,34.1,25.4
Penal-Debe,2023-09-12,79.4,0.0,11.4,135.1,1010.9,36.8,7.2,284.0,24.7,21346,65307,0,33.2,25.8,29.2,42.1,25.8,34.4,25.1
Penal-Debe,2023-09-13,81.0,0.0,12.8,136.4,1010.9,42.5,7.0,273.8,23.6,21341,65269,0,33.8,26.0,29.3,43.3,26.0,34.9,25.6
Penal-Debe,2023-09-14,79.4,0.0,11.4,128.8,1011.4,36.8,7.0,282.4,24.4,21336,65231,0,34.0,26.0,29.3,42.7,26.0,34.6,25.2
Penal-Debe,2023-09-15,77.8,0.0,12.8,126.1,1011.4,37.5,7.1,296.2,25.6,21332,65193,0,34.0,25.1,29.1,40.6,25.1,32.9,24.5
Penal-Debe,2023-09-16,75.7,0.0,11.4,130.4,1011.5,31.2,7.5,287.3,24.8,21327,65155,0,34.1,23.9,28.6,40.4,23.9,31.7,23.5
Penal-Debe,2023-09-17,74.1,0.0,11.4,131.8,1011.3,34.3,7.7,271.8,23.5,21322,65117,0,34.0,24.9,28.8,38.3,24.9,32.0,23.4
Penal-Debe,2023-09-18,77.6,0.0,11.4,123.3,1011.4,34.7,7.7,277.6,24.0,21318,65079,0,34.0,25.0,29.3,41.5,25.0,33.9,24.7
Penal-Debe,2023-09-19,77.2,0.0,11.4,135.7,1011.2,35.1,8.0,270.3,23.4,21313,65041,0,34.0,25.0,29.2,42.0,25.0,33.3,24.5
Penal-Debe,2023-09-20,77.6,0.0,16.1,78.4,1010.8,46.7,7.2,237.2,20.5,21308,65002,0,35.0,24.7,29.0,43.3,24.7,33.2,24.4
Penal-Debe,2023-09-21,82.1,5.9944,13.9,112.1,1010.4,44.9,7.0,235.5,20.3,21304,64964,1,33.0,25.0,28.0,40.6,25.0,31.2,24.5
Penal-Debe,2023-09-22,83.1,5.0038,8.1,113.1,1010.5,53.0,6.5,192.3,16.5,21299,64926,1,30.0,24.9,26.6,34.2,24.9,28.1,23.4
Penal-Debe,2023-09-23,79.8,10.0076,11.4,130.0,1010.7,40.8,7.2,253.6,22.0,21295,64888,1,32.0,25.0,28.1,39.2,25.0,31.0,24.1
Penal-Debe,2023-09-24,77.1,8.001,15.0,111.5,1011.5,45.0,6.9,266.0,22.8,21291,64851,1,33.0,26.0,28.9,38.1,26.0,33.0,24.2
Penal-Debe,2023-09-25,76.9,0.2032,12.8,115.5,1011.7,47.9,6.6,233.9,20.2,21287,64813,1,32.1,25.0,28.3,36.9,25.0,31.2,23.6
Penal-Debe,2023-09-26,74.4,0.4064,11.4,101.4,1010.7,40.8,7.0,252.7,21.9,21283,64776,1,34.0,25.8,29.1,40.0,25.8,32.8,23.8
Penal-Debe,2023-09-27,80.2,0.4064,8.1,224.8,1009.3,40.5,6.9,261.0,22.5,21279,64738,1,33.0,24.0,27.9,40.8,24.0,31.1,23.9
Penal-Debe,2023-09-28,84.1,35.102799999999995,9.2,127.8,1008.8,37.7,6.5,265.6,23.0,21275,64701,1,33.0,24.0,27.6,42.1,24.0,30.9,24.5
Penal-Debe,2023-09-29,86.1,16.002,16.1,173.1,1009.4,44.2,6.8,258.1,22.3,21272,64665,1,33.0,25.0,28.2,44.2,25.0,32.6,25.5
Penal-Debe,2023-09-30,86.5,0.0,12.8,118.8,1009.0,48.4,6.8,269.3,23.1,21269,64628,0,34.0,25.0,27.9,47.3,25.0,31.9,25.3
Penal-Debe,2023-10-01,86.4,21.996399999999998,13.9,106.5,1008.5,59.9,6.5,245.6,21.2,21266,64592,1,33.1,24.8,27.6,44.0,24.8,31.5,25.0
Penal-Debe,2023-10-02,87.1,0.3048,9.2,132.5,1008.3,43.9,6.2,204.8,17.7,21263,64556,1,31.8,25.0,27.8,40.7,25.0,32.2,25.4
Penal-Debe,2023-10-03,83.9,0.0,9.2,133.3,1008.8,42.7,6.2,238.0,20.5,21261,64520,0,33.0,26.8,29.3,43.8,30.5,36.0,26.2
Penal-Debe,2023-10-04,80.4,0.0,13.9,125.0,1009.8,39.5,6.7,278.3,24.1,21259,64485,0,33.0,26.7,29.4,42.9,29.9,35.6,25.6
Penal-Debe,2023-10-05,92.1,0.508,9.2,115.5,1011.2,41.2,6.6,142.7,12.4,21257,64450,1,27.0,25.0,25.8,30.6,25.0,26.0,24.4
Penal-Debe,2023-10-06,86.4,4.3942,18.3,112.5,1011.7,45.3,6.9,106.7,9.4,21255,64415,1,32.0,25.0,27.3,40.7,25.0,30.3,24.8
Penal-Debe,2023-10-07,82.1,2.0065999999999997,12.8,121.6,1012.4,41.7,6.3,241.5,20.7,21254,64381,1,34.0,25.0,28.1,40.6,25.0,31.6,24.6
Penal-Debe,2023-10-08,81.4,0.0,15.0,119.0,1011.5,32.3,6.8,246.1,21.1,21254,64348,0,33.0,25.9,29.1,42.1,25.9,34.7,25.5
Penal-Debe,2023-10-09,79.9,0.0,13.9,114.0,1011.8,38.4,6.9,238.4,20.4,21253,64315,0,33.0,26.0,29.4,42.1,26.0,35.3,25.4
Penal-Debe,2023-10-10,80.2,0.0,12.8,122.1,1011.6,38.2,7.0,235.0,20.3,21253,64282,0,32.2,25.9,28.9,40.7,25.9,33.9,25.1
Penal-Debe,2023-10-11,78.9,0.0,12.8,125.3,1010.9,33.4,7.4,246.5,21.2,21254,64250,0,33.1,24.1,28.6,40.7,24.1,32.3,24.3
Penal-Debe,2023-10-12,79.1,0.0,10.3,129.2,1010.6,36.1,7.0,267.3,23.2,21255,64218,0,33.0,25.0,28.6,40.6,25.0,32.3,24.4
Penal-Debe,2023-10-13,83.4,0.0,9.2,131.7,1010.2,37.4,7.3,269.3,23.3,21256,64187,0,33.0,24.0,28.6,44.3,24.0,34.0,25.4
Penal-Debe,2023-10-14,80.7,0.0,9.2,135.9,1011.0,31.9,8.1,274.6,23.8,21258,64156,0,34.0,25.9,29.0,42.0,25.9,33.7,25.2
Penal-Debe,2023-10-15,80.1,0.0,12.8,127.9,1011.5,43.3,7.2,261.5,22.7,21260,64127,0,34.0,25.0,28.9,42.1,25.0,33.6,24.9
Penal-Debe,2023-10-16,80.2,0.0,12.8,131.1,1011.5,35.3,7.3,239.4,20.7,21263,64097,0,34.0,25.0,29.2,43.6,25.0,34.1,25.2
Penal-Debe,2023-10-17,81.2,0.0,16.1,95.7,1011.2,45.1,7.9,233.5,20.0,21266,64069,0,32.7,25.0,28.1,40.4,25.0,31.6,24.5
Penal-Debe,2023-10-18,83.1,0.0,11.4,124.3,1010.7,52.2,8.3,237.0,20.5,21270,64041,0,33.1,24.4,28.2,42.2,24.4,32.3,24.9
Penal-Debe,2023-10-19,83.4,0.0,11.4,176.5,1010.2,61.2,9.3,230.5,19.8,21275,64014,0,32.8,24.9,28.1,41.9,24.9,32.1,24.9
Penal-Debe,2023-10-20,81.9,0.0,6.9,199.7,1009.4,73.3,9.0,241.6,20.9,21280,63987,0,32.8,24.1,28.6,41.5,24.1,33.4,25.0
Penal-Debe,2023-10-21,89.6,26.9748,13.9,153.7,1010.5,66.4,6.8,165.1,14.4,21285,63961,1,31.0,23.8,26.6,39.2,23.8,29.7,24.7
Penal-Debe,2023-10-22,84.8,0.0,6.9,150.4,1010.7,65.4,6.9,194.1,16.8,21291,63936,0,32.0,25.2,27.8,40.9,25.2,31.1,24.9
Penal-Debe,2023-10-23,84.8,11.9888,11.4,220.7,1010.7,59.4,7.8,243.5,21.0,21298,63912,1,33.0,25.0,27.3,40.4,25.0,29.9,24.4
Penal-Debe,2023-10-24,85.3,0.9905999999999999,5.8,144.5,1009.8,47.4,8.1,255.5,22.0,21305,63889,1,32.2,23.8,27.5,40.6,23.8,31.1,24.7
Penal-Debe,2023-10-25,87.6,10.0076,6.9,108.8,1008.8,51.3,8.1,244.7,21.2,21313,63866,1,33.9,24.8,26.8,41.5,24.8,28.8,24.4
Penal-Debe,2023-10-26,84.9,0.0,8.1,139.2,1008.5,62.0,8.3,45.1,3.9,21322,63844,0,30.9,24.9,27.3,37.8,24.9,30.2,24.4
Penal-Debe,2023-10-27,89.9,17.5006,8.1,115.6,1008.5,54.5,8.3,183.6,15.9,21331,63823,1,30.8,24.1,26.9,40.1,24.1,29.8,25.1
Penal-Debe,2023-10-28,82.8,0.0,10.3,125.6,1008.9,57.1,9.1,244.4,21.0,21341,63803,0,32.8,24.9,28.4,40.7,24.9,32.9,25.1
Penal-Debe,2023-10-29,79.7,0.0,12.8,120.9,1009.2,53.6,9.2,247.0,21.3,21351,63784,0,32.7,25.8,28.6,40.4,25.8,31.9,24.4
Penal-Debe,2023-10-30,82.8,19.9898,13.9,117.9,1010.1,64.3,9.5,247.1,21.5,21362,63766,1,32.8,25.2,28.5,41.9,25.2,33.4,25.2
Penal-Debe,2023-10-31,82.2,0.508,13.9,110.5,1009.8,50.3,10.4,221.9,19.2,21374,63748,1,32.7,26.2,28.8,41.4,26.2,34.1,25.4
Penal-Debe,2023-11-01,79.5,0.0,16.1,111.7,1009.2,38.9,8.9,245.9,21.3,21387,63732,0,32.2,25.0,28.2,40.6,25.0,31.7,24.1
Penal-Debe,2023-11-02,85.2,0.508,13.9,107.2,1009.8,44.8,7.7,194.2,16.9,21400,63716,1,31.0,24.9,26.9,38.8,24.9,28.6,24.1
Penal-Debe,2023-11-03,84.9,11.9888,13.9,126.9,1010.4,64.3,7.3,136.4,11.9,21414,63702,1,30.9,24.1,26.2,38.6,24.1,27.6,23.4
Penal-Debe,2023-11-04,79.9,0.3048,18.3,120.7,1010.1,64.6,8.3,202.1,17.6,21428,63688,1,31.7,23.8,26.7,36.7,23.8,28.1,22.7
Penal-Debe,2023-11-05,86.8,5.0038,18.3,119.0,1009.5,61.1,8.8,222.1,19.2,21443,63676,1,31.2,24.8,27.6,39.4,24.8,31.6,25.1
Penal-Debe,2023-11-06,89.1,21.005799999999997,15.0,117.6,1009.9,65.3,7.5,206.2,17.8,21459,63664,1,31.7,24.9,27.2,40.7,24.9,30.2,25.2
Penal-Debe,2023-11-07,90.2,27.000199999999996,11.4,113.4,1011.4,63.0,7.4,180.6,15.7,21476,63654,1,30.0,24.7,26.0,38.8,24.7,27.0,24.2
Penal-Debe,2023-11-08,82.9,0.0,13.9,120.3,1011.5,62.2,9.9,211.1,18.1,21493,63644,0,31.0,24.8,27.7,39.0,24.8,31.2,24.4
Penal-Debe,2023-11-09,82.8,0.0,12.2,95.3,1011.2,49.2,9.1,236.4,20.3,21511,63636,0,31.9,24.7,28.1,41.9,24.7,31.9,24.8
Penal-Debe,2023-11-10,92.8,16.891,11.6,110.2,1011.1,65.5,6.8,189.8,16.5,21530,63629,1,29.2,24.8,26.3,37.2,24.8,27.8,25.1
Penal-Debe,2023-11-11,87.6,7.416799999999999,17.2,96.7,1011.0,60.9,7.5,189.5,16.4,21549,63622,1,28.7,24.9,26.4,34.2,24.9,27.8,24.1
Penal-Debe,2023-11-12,82.9,14.020800000000001,19.7,102.1,1011.0,65.6,6.9,137.2,11.7,21569,63617,1,31.0,24.9,26.7,36.3,24.9,28.0,23.4
Penal-Debe,2023-11-13,89.3,15.620999999999999,18.3,97.7,1011.3,71.8,6.5,164.9,14.2,21589,63613,1,26.9,24.8,25.7,30.4,24.8,26.1,23.8
Penal-Debe,2023-11-14,79.9,7.518399999999999,16.1,104.1,1011.0,58.9,6.9,211.5,18.3,21611,63610,1,30.7,24.9,27.4,35.1,24.9,29.8,23.6
Penal-Debe,2023-11-15,83.5,9.9822,13.9,100.7,1010.9,52.3,8.3,217.3,18.7,21633,63608,1,30.8,24.1,26.9,36.6,24.1,29.2,23.8
Penal-Debe,2023-11-16,91.0,14.173200000000001,13.9,106.7,1011.1,69.6,6.8,182.0,15.6,21655,63607,1,28.9,25.1,26.3,36.2,25.1,27.6,24.7
Penal-Debe,2023-11-17,85.6,1.397,16.1,113.0,1011.4,50.7,6.5,212.8,18.5,21678,63607,1,30.8,25.8,28.0,38.8,25.8,31.9,25.3
Penal-Debe,2023-11-18,80.9,0.0,15.0,115.3,1011.5,31.7,5.0,207.1,17.9,21702,63608,0,31.2,26.1,28.1,38.1,26.1,31.4,24.4
Penal-Debe,2023-11-19,77.7,0.1016,11.4,120.5,1012.1,51.3,5.3,235.6,20.3,21726,63610,1,32.1,25.1,27.7,36.2,25.1,29.9,23.3
Penal-Debe,2023-11-20,86.2,2.0065999999999997,16.1,104.5,1010.7,58.0,5.0,215.0,18.6,21751,63613,1,30.8,24.8,27.2,38.4,24.8,30.3,24.7
Penal-Debe,2023-11-21,90.7,2.9972,10.3,115.6,1009.4,60.7,6.1,190.5,16.6,21777,63618,1,30.1,24.9,26.3,37.0,24.9,27.7,24.6
Penal-Debe,2023-11-22,86.3,0.0,13.9,115.1,1009.8,62.6,8.9,202.0,17.4,21803,63623,0,30.9,24.2,26.8,38.6,24.2,29.3,24.3
Penal-Debe,2023-11-23,88.7,0.6096,13.9,121.4,1011.8,47.3,8.0,191.4,16.6,21829,63630,1,31.2,24.0,27.0,39.4,24.0,29.9,24.9
Penal-Debe,2023-11-24,83.7,0.0,17.2,118.2,1013.2,33.6,8.6,219.2,19.1,21856,63637,0,31.2,24.9,27.7,37.4,24.9,30.2,24.4
Penal-Debe,2023-11-25,78.0,0.9905999999999999,13.9,115.5,1012.6,51.8,8.7,188.3,16.3,21884,63646,1,31.7,24.9,27.8,37.7,24.9,30.3,23.4
Penal-Debe,2023-11-26,83.7,31.978599999999997,13.9,106.2,1012.9,60.6,7.3,193.1,16.7,21912,63655,1,30.3,23.9,25.7,34.9,23.9,26.7,22.7
Penal-Debe,2023-11-27,80.0,0.1016,15.0,117.8,1012.8,42.7,7.7,232.6,20.1,21940,63666,1,31.0,23.7,26.9,35.5,23.7,29.3,23.1
Penal-Debe,2023-11-28,78.9,0.3048,13.9,121.4,1013.1,30.1,7.4,222.3,19.2,21969,63678,1,30.9,24.8,27.5,36.3,24.8,29.8,23.4
Penal-Debe,2023-11-29,75.9,0.0,16.1,116.7,1012.4,31.2,7.6,207.9,17.9,21998,63690,0,30.9,24.2,27.6,37.1,24.2,29.6,22.7
Penal-Debe,2023-11-30,77.7,0.0,16.1,114.0,1012.6,28.1,8.4,222.1,19.4,22028,63704,0,31.8,23.0,27.1,37.4,23.0,29.1,22.7
Penal-Debe,2023-12-01,76.6,5.6133999999999995,16.1,105.1,1013.0,39.7,8.3,216.7,18.5,22058,63719,1,30.8,24.1,26.9,37.2,24.1,28.7,22.4
Penal-Debe,2023-12-02,71.2,0.0,15.0,105.5,1012.8,30.1,9.9,201.2,17.5,22088,63734,0,31.1,24.9,27.5,35.6,24.9,28.9,21.6
Penal-Debe,2023-12-03,76.4,0.3048,16.1,98.3,1012.6,43.9,9.2,229.9,19.7,22119,63751,1,30.2,23.8,26.9,33.4,23.8,28.2,22.2
